TIMESTAMP            | ENDPOINT                                 | EVENT
03/01/2021 23:08:32  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:10:52  | http://127.0.0.1:8000/API/videos/1       | Single video dictionary returned {'description': 'Safa brian', 'url': 'https://www.youtube.com/watch?v=rmH4DxYD_KU&ab_channel=SAFABrian', 'video_id': 1, 'views': 29}

03/01/2021 23:10:52  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:10:58  | ENDPOINT                                 | Videos dictionary returned [{'description': 'Safa brian', 'video_id': 1}, {'description': '', 'video_id': 2}, {'description': '', 'video_id': 3}, {'description': '', 'video_id': 4}, {'description': '', 'video_id': 5}, {'description': '', 'video_id': 6}, {'description': 'Cooking', 'video_id': 7}, {'description': '', 'video_id': 8}, {'description': '123', 'video_id': 9}, {'description': 'Cooking', 'video_id': 10}, {'description': 'w', 'video_id': 11}, {'description': 'Zaaaaaa', 'video_id': 12}, {'description': 'Zaaaaaa', 'video_id': 13}, {'description': 'Zaaaaaa', 'video_id': 14}, {'description': 'Zaaaaaa', 'video_id': 15}, {'description': 'Zaaaaaa', 'video_id': 16}, {'description': 'Zaaaaaa', 'video_id': 17}, {'description': 'Zaaaaaa', 'video_id': 18}]

03/01/2021 23:10:58  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:10:58  | http://127.0.0.1:8002/API/questions/2/   | Questions dictionary returned []

03/01/2021 23:10:58  | http://127.0.0.1:8002/API/questions/3/   | Questions dictionary returned []

03/01/2021 23:10:58  | http://127.0.0.1:8002/API/questions/4/   | Questions dictionary returned []

03/01/2021 23:10:58  | http://127.0.0.1:8002/API/questions/5/   | Questions dictionary returned []

03/01/2021 23:10:58  | http://127.0.0.1:8002/API/questions/7/   | Questions dictionary returned []

03/01/2021 23:10:59  | http://127.0.0.1:8002/API/questions/8/   | Questions dictionary returned []

03/01/2021 23:10:59  | http://127.0.0.1:8002/API/questions/9/   | Questions dictionary returned []

03/01/2021 23:10:59  | http://127.0.0.1:8002/API/questions/10/  | Questions dictionary returned []

03/01/2021 23:10:59  | http://127.0.0.1:8002/API/questions/11/  | Questions dictionary returned []

03/01/2021 23:10:59  | http://127.0.0.1:8002/API/questions/6/   | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/12/  | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/13/  | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/14/  | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/15/  | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/16/  | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/17/  | Questions dictionary returned []

03/01/2021 23:11:00  | http://127.0.0.1:8002/API/questions/18/  | Questions dictionary returned []

03/01/2021 23:11:01  | http://127.0.0.1:8000/API/videos/1       | Single video dictionary returned {'description': 'Safa brian', 'url': 'https://www.youtube.com/watch?v=rmH4DxYD_KU&ab_channel=SAFABrian', 'video_id': 1, 'views': 29}

03/01/2021 23:11:01  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:11:07  | ENDPOINT                                 | Videos dictionary returned [{'description': 'Safa brian', 'video_id': 1}, {'description': '', 'video_id': 2}, {'description': '', 'video_id': 3}, {'description': '', 'video_id': 4}, {'description': '', 'video_id': 5}, {'description': '', 'video_id': 6}, {'description': 'Cooking', 'video_id': 7}, {'description': '', 'video_id': 8}, {'description': '123', 'video_id': 9}, {'description': 'Cooking', 'video_id': 10}, {'description': 'w', 'video_id': 11}, {'description': 'Zaaaaaa', 'video_id': 12}, {'description': 'Zaaaaaa', 'video_id': 13}, {'description': 'Zaaaaaa', 'video_id': 14}, {'description': 'Zaaaaaa', 'video_id': 15}, {'description': 'Zaaaaaa', 'video_id': 16}, {'description': 'Zaaaaaa', 'video_id': 17}, {'description': 'Zaaaaaa', 'video_id': 18}]

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/2/   | Questions dictionary returned []

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/3/   | Questions dictionary returned []

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/4/   | Questions dictionary returned []

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/6/   | Questions dictionary returned []

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/5/   | Questions dictionary returned []

03/01/2021 23:11:07  | http://127.0.0.1:8002/API/questions/7/   | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/8/   | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/9/   | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/10/  | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/11/  | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/12/  | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/13/  | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/14/  | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/15/  | Questions dictionary returned []

03/01/2021 23:11:08  | http://127.0.0.1:8002/API/questions/16/  | Questions dictionary returned []

03/01/2021 23:11:09  | http://127.0.0.1:8002/API/questions/18/  | Questions dictionary returned []

03/01/2021 23:11:09  | http://127.0.0.1:8002/API/questions/17/  | Questions dictionary returned []

03/01/2021 23:11:13  | ENDPOINT                                 | Videos dictionary returned [{'description': 'Safa brian', 'video_id': 1}, {'description': '', 'video_id': 2}, {'description': '', 'video_id': 3}, {'description': '', 'video_id': 4}, {'description': '', 'video_id': 5}, {'description': '', 'video_id': 6}, {'description': 'Cooking', 'video_id': 7}, {'description': '', 'video_id': 8}, {'description': '123', 'video_id': 9}, {'description': 'Cooking', 'video_id': 10}, {'description': 'w', 'video_id': 11}, {'description': 'Zaaaaaa', 'video_id': 12}, {'description': 'Zaaaaaa', 'video_id': 13}, {'description': 'Zaaaaaa', 'video_id': 14}, {'description': 'Zaaaaaa', 'video_id': 15}, {'description': 'Zaaaaaa', 'video_id': 16}, {'description': 'Zaaaaaa', 'video_id': 17}, {'description': 'Zaaaaaa', 'video_id': 18}]

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/2/   | Questions dictionary returned []

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/3/   | Questions dictionary returned []

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/4/   | Questions dictionary returned []

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/6/   | Questions dictionary returned []

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/5/   | Questions dictionary returned []

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/7/   | Questions dictionary returned []

03/01/2021 23:11:13  | http://127.0.0.1:8002/API/questions/8/   | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/9/   | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/10/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/11/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/12/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/13/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/14/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/15/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/16/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/17/  | Questions dictionary returned []

03/01/2021 23:11:14  | http://127.0.0.1:8002/API/questions/18/  | Questions dictionary returned []

03/01/2021 23:11:49  | ENDPOINT                                 | Videos dictionary returned [{'description': 'Safa brian', 'video_id': 1}, {'description': '', 'video_id': 2}, {'description': '', 'video_id': 3}, {'description': '', 'video_id': 4}, {'description': '', 'video_id': 5}, {'description': '', 'video_id': 6}, {'description': 'Cooking', 'video_id': 7}, {'description': '', 'video_id': 8}, {'description': '123', 'video_id': 9}, {'description': 'Cooking', 'video_id': 10}, {'description': 'w', 'video_id': 11}, {'description': 'Zaaaaaa', 'video_id': 12}, {'description': 'Zaaaaaa', 'video_id': 13}, {'description': 'Zaaaaaa', 'video_id': 14}, {'description': 'Zaaaaaa', 'video_id': 15}, {'description': 'Zaaaaaa', 'video_id': 16}, {'description': 'Zaaaaaa', 'video_id': 17}, {'description': 'Zaaaaaa', 'video_id': 18}]

03/01/2021 23:11:49  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:11:49  | http://127.0.0.1:8002/API/questions/2/   | Questions dictionary returned []

03/01/2021 23:11:49  | http://127.0.0.1:8002/API/questions/3/   | Questions dictionary returned []

03/01/2021 23:11:49  | http://127.0.0.1:8002/API/questions/4/   | Questions dictionary returned []

03/01/2021 23:11:50  | http://127.0.0.1:8002/API/questions/5/   | Questions dictionary returned []

03/01/2021 23:11:50  | http://127.0.0.1:8002/API/questions/6/   | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/8/   | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/7/   | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/10/  | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/11/  | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/12/  | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/13/  | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/14/  | Questions dictionary returned []

03/01/2021 23:11:51  | http://127.0.0.1:8002/API/questions/15/  | Questions dictionary returned []

03/01/2021 23:11:52  | http://127.0.0.1:8002/API/questions/16/  | Questions dictionary returned []

03/01/2021 23:11:52  | http://127.0.0.1:8002/API/questions/17/  | Questions dictionary returned []

03/01/2021 23:11:52  | http://127.0.0.1:8002/API/questions/18/  | Questions dictionary returned []

03/01/2021 23:11:55  | http://127.0.0.1:8002/API/questions/9/   | Questions dictionary returned []

03/01/2021 23:12:14  | http://127.0.0.1:8001/API/users/ist187136/videosRegistred/ | New video registration {'nvideo_registrations': 7, 'user_id': 'ist187136'}

03/01/2021 23:12:14  | http://127.0.0.1:8000/API/videos/        | Created new video with id {'id': 19}

